source,imageId,blogSlug,blogOrder,blogCover,blogTitle,blogCouple,blogVenue,blogWeddingDate,blogExcerpt,venue,category,filename,aiTags,aiAlt,aiCaption,aiReviewed,aiTextReviewed,aiModel,aiUpdatedAt,aiRating,aiEmotion,aiStoryMoment,aiLighting,aiWeather,aiColours,aiPeople
blog,BLOG-killeavy-castle-declan-and-charlotte-0090,killeavy-castle-declan-and-charlotte,55,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-147_500.webp,reception details|table decor|framed photo|wedding decor|floral arrangement|roses|autumn colours|personal touches|tablescape|indoor reception,Framed photo and autumn rose table decor at a Killeavy Castle wedding reception in Newry,Personal touches and warm autumn florals brought character to the reception tables at Killeavy Castle in Newry.,,,gpt-5.5,2026-07-07T05:48:43.888Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0091,killeavy-castle-declan-and-charlotte,56,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-149_500.webp,bride|groom|couple portrait|wedding dress|veil|bouquet|autumn wedding|outdoor portrait|romantic|woodland|fall leaves|soft light,Bride and groom portrait among autumn leaves at Killeavy Castle in Newry,"A quiet autumn portrait in the woodland at Killeavy Castle, with soft light, fall colour and the relaxed feel of the day.",,,gpt-5.5,2026-07-07T05:49:10.206Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0092,killeavy-castle-declan-and-charlotte,58,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-160-1_500.webp,bride|groom|couple portrait|embrace|wedding dress|veil|wedding ring|outdoor portrait|autumn|romantic|soft light|close up,"Autumn close-up of a newlywed couple embracing outdoors at Killeavy Castle in Newry, with veil, rings and soft light","A quiet close-up from their Killeavy Castle wedding, with the couple wrapped together in soft autumn light near Newry.",,,gpt-5.5,2026-07-07T05:49:37.137Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0093,killeavy-castle-declan-and-charlotte,59,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-140-1_500.webp,bride|groom|bathtub|playful portrait|wedding dress|veil|indoor portrait|laughter|white tub|blue walls|bridal heels|couple portrait|killeavy castle,"Bride and groom laughing in a white bathtub at Killeavy Castle, with blue walls, veil and bridal heels adding a playful touch","A playful indoor portrait at Killeavy Castle in Newry, bringing a burst of laughter to this relaxed autumn wedding story.",,,gpt-5.5,2026-07-07T05:50:04.959Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0094,killeavy-castle-declan-and-charlotte,60,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-149-1_500.webp,cake|cake topper|cow figurine|wedding details|pearls|quirky detail|close up,Close-up of a quirky cow cake topper with pearl details at a Killeavy Castle wedding in Newry,A playful cake detail at Killeavy Castle added a little personality to the autumn wedding story in Newry.,,,gpt-5.5,2026-07-07T05:50:31.618Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0095,killeavy-castle-declan-and-charlotte,61,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-151-1_500.webp,wedding reception|top table|floral decor|autumn flowers|fairy lights|gold chairs|white tablecloth|reception styling|wedding details|warm lighting|killeavy castle,"Autumn flowers, fairy lights and gold chairs styling the top table at Killeavy Castle in Newry","Warm fairy lights and autumn florals set the tone for the reception at Killeavy Castle, continuing the relaxed, heartfelt feel of the day.",,,gpt-5.5,2026-07-07T05:51:00.013Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0096,killeavy-castle-declan-and-charlotte,62,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-155_500.webp,reception decor|wedding tables|floral centerpieces|fairy lights|warm lighting|romantic mood|castle wedding|killeavy castle|table settings|wedding details|reception room|elegant decor,Warmly lit wedding tables with floral centrepieces and fairy lights for an autumn reception at Killeavy Castle,"Inside Killeavy Castle, the reception room was dressed with soft fairy lights, elegant table settings and autumn warmth before the evening celebrations.",,,gpt-5.5,2026-07-07T05:51:27.218Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0097,killeavy-castle-declan-and-charlotte,63,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-156_500.webp,wedding rings|bride|groom|hand detail|lace sleeve|manicure|close up|embrace|feather shawl|suit detail|romantic detail,"Close-up of wedding rings as the couple embrace, with lace sleeves, a feather shawl and suit details at Killeavy Castle","A quiet close-up from this autumn Killeavy Castle wedding, capturing the rings, soft textures and closeness between the couple.",,,gpt-5.5,2026-07-07T05:51:53.946Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0098,killeavy-castle-declan-and-charlotte,64,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-156-1_500.webp,wedding reception|banquet table|table decor|place settings|wine glasses|white linens|folded napkins|floral centrepieces|autumn flowers|menu cards|reception details|daylight,"Autumn wedding reception tables at Killeavy Castle with white linens, wine glasses and floral centrepieces","Inside Killeavy Castle in Newry, the reception tables were set with soft linens, menu cards and autumn flowers ready for the evening celebrations.",,,gpt-5.5,2026-07-07T05:52:20.364Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0099,killeavy-castle-declan-and-charlotte,65,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-157_500.webp,killeavy castle|couple portraits|bride and groom|outdoor portrait|dramatic sky|moody lighting|romantic|countryside views|wedding dress|groom suit|cloudy weather|wedding portraits,"Bride and groom portrait in the countryside at Killeavy Castle, Newry, beneath a dramatic autumn sky","Later in the day, the couple stepped into the Killeavy Castle grounds for relaxed portraits under a moody autumn sky.",,,gpt-5.5,2026-07-07T05:52:46.888Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0100,killeavy-castle-declan-and-charlotte,66,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-161_500.webp,bride|groom|wedding cake|cake cutting|blue ribbon|framed photos|indoor reception|window light|laughter|romantic moment|veil|boutonniere|autumn wedding|killeavy castle,"Bride and groom laughing as they cut their wedding cake at Killeavy Castle, with soft window light and framed photos nearby","A relaxed cake cutting during the autumn reception at Killeavy Castle, full of laughter, window light and easy warmth.",,,gpt-5.5,2026-07-07T05:53:12.280Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0101,killeavy-castle-declan-and-charlotte,67,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-174_500.webp,bride|groom|couple portrait|autumn wedding|killeavy castle|outdoor portrait|stone wall|bouquet|veil|romantic|kiss|autumn leaves|wedding dress|natural light,"Bride and groom kissing by a stone wall in the autumn grounds of Killeavy Castle, Newry","Among the autumn leaves at Killeavy Castle, the couple shared a quiet kiss during their relaxed outdoor portraits.",,,gpt-5.5,2026-07-07T05:53:38.909Z,,,,,,,
blog,BLOG-killeavy-castle-declan-and-charlotte-0102,killeavy-castle-declan-and-charlotte,68,FALSE,"A magical autumn wedding at Killeavy Castle, Newry",Declan & Charlotte,Killeavy Castle,Autumn 2024,"Declan and Charlotte celebrated their beautiful autumn wedding at Killeavy Castle surrounded by family, laughter and heartfelt moments. From Charlotte's stunning handmade gown to Declan's surprise musical performance, it was a day filled with love, personality and unforgettable memories.",Killeavy Castle,blog,mkb-weddings-northern-ireland-wedding-photographer-killeavy-castle-newry-wedding-photography-108_500.webp,bride|groom|castle exterior|killeavy castle|wedding portrait|stone architecture|bouquet|autumn wedding|overcast sky|formalwear|romantic portrait,"Bride and groom portrait outside Killeavy Castle in Newry, with autumn tones, stone architecture and a bouquet","Outside Killeavy Castle in Newry, the couple paused for a relaxed autumn portrait against the castle’s stonework and soft overcast light.",,,gpt-5.5,2026-07-07T05:54:06.555Z,,,,,,,
